week_start,report_week,side,direction,rank,stock_name,stock_code,value_sgd_m
2024-07-22,22 July 2024,retail,sell,10,Best World International,CGN,-1.437271
2024-07-29,29 July 2024,institutional,buy,1,Singtel,Z74,70.42225040000001
2024-07-29,29 July 2024,institutional,buy,2,OCBC,O39,29.160924
2024-07-29,29 July 2024,institutional,buy,3,CapitaLand Integrated Commercial Trust,C38U,24.607195
2024-07-29,29 July 2024,institutional,buy,4,SGX,S68,22.425009
2024-07-29,29 July 2024,institutional,buy,5,Keppel DC REIT,AJBU,17.105251
2024-07-29,29 July 2024,institutional,buy,6,CapitaLand Ascendas REIT,A17U,16.376802
2024-07-29,29 July 2024,institutional,buy,7,Wilmar International,F34,14.213547
2024-07-29,29 July 2024,institutional,buy,8,SATS,S58,11.732678
2024-07-29,29 July 2024,institutional,buy,9,Venture Corporation,V03,10.52157
2024-07-29,29 July 2024,institutional,buy,10,Suntec REIT,T82U,6.735766
2024-07-29,29 July 2024,institutional,sell,1,SIA,C6L,-108.932221
2024-07-29,29 July 2024,institutional,sell,2,DBS,D05,-65.003882
2024-07-29,29 July 2024,institutional,sell,3,Yangzijiang Shipbuilding,BS6,-56.669053
2024-07-29,29 July 2024,institutional,sell,4,Keppel,BN4,-36.450245
2024-07-29,29 July 2024,institutional,sell,5,UOB,U11,-20.115368
2024-07-29,29 July 2024,institutional,sell,6,Seatrium,5E2,-18.996294
2024-07-29,29 July 2024,institutional,sell,7,Mapletree Logistics Trust,M44U,-8.546101
2024-07-29,29 July 2024,institutional,sell,8,Mapletree Industrial Trust,ME8U,-7.81609
2024-07-29,29 July 2024,institutional,sell,9,Raffles Medical Group,BSL,-7.030067
2024-07-29,29 July 2024,institutional,sell,10,Frencken Group,E28,-6.518324
2024-07-29,29 July 2024,retail,buy,1,DBS,D05,167.239434
2024-07-29,29 July 2024,retail,buy,2,SIA,C6L,164.436363
2024-07-29,29 July 2024,retail,buy,3,Yangzijiang Shipbuilding,BS6,74.65258
2024-07-29,29 July 2024,retail,buy,4,Keppel,BN4,66.047274
2024-07-29,29 July 2024,retail,buy,5,UOB,U11,58.133089
2024-07-29,29 July 2024,retail,buy,6,Seatrium,5E2,39.321446
2024-07-29,29 July 2024,retail,buy,7,OCBC,O39,32.694269
2024-07-29,29 July 2024,retail,buy,8,Raffles Medical Group,BSL,10.9317845
2024-07-29,29 July 2024,retail,buy,9,Genting Singapore,G13,9.3020725
2024-07-29,29 July 2024,retail,buy,10,Frencken Group,E28,8.656917
2024-07-29,29 July 2024,retail,sell,1,Singtel,Z74,-62.0401378
2024-07-29,29 July 2024,retail,sell,2,Keppel DC REIT,AJBU,-15.790059
2024-07-29,29 July 2024,retail,sell,3,CapitaLand Integrated Commercial Trust,C38U,-15.494713
2024-07-29,29 July 2024,retail,sell,4,Venture Corporation,V03,-11.979975
2024-07-29,29 July 2024,retail,sell,5,SGX,S68,-11.875209
2024-07-29,29 July 2024,retail,sell,6,CapitaLand Ascendas REIT,A17U,-11.80643
2024-07-29,29 July 2024,retail,sell,7,Wilmar International,F34,-9.515609
2024-07-29,29 July 2024,retail,sell,8,Suntec REIT,T82U,-8.831443
2024-07-29,29 July 2024,retail,sell,9,SATS,S58,-8.165246
2024-07-29,29 July 2024,retail,sell,10,Sheng Siong Group,OV8,-3.430212
2024-08-05,5 August 2024,institutional,buy,1,Singtel,Z74,46.7210857
2024-08-05,5 August 2024,institutional,buy,2,SGX,S68,31.051034
2024-08-05,5 August 2024,institutional,buy,3,Yangzijiang Shipbuilding,BS6,10.301217
2024-08-05,5 August 2024,institutional,buy,4,Wilmar International,F34,7.83577
2024-08-05,5 August 2024,institutional,buy,5,Keppel DC REIT,AJBU,7.612905
2024-08-05,5 August 2024,institutional,buy,6,Sembcorp Industries,U96,7.043892
2024-08-05,5 August 2024,institutional,buy,7,ComfortDelGro,C52,6.759638
2024-08-05,5 August 2024,institutional,buy,8,CapitaLand Ascendas REIT,A17U,6.243032
2024-08-05,5 August 2024,institutional,buy,9,Sheng Siong Group,OV8,5.646931
2024-08-05,5 August 2024,institutional,buy,10,Hongkong Land,H78,5.4846216095
2024-08-05,5 August 2024,institutional,sell,1,DBS,D05,-324.753336
2024-08-05,5 August 2024,institutional,sell,2,OCBC,O39,-103.837545
2024-08-05,5 August 2024,institutional,sell,3,UOB,U11,-69.82935
2024-08-05,5 August 2024,institutional,sell,4,SIA,C6L,-55.8074
2024-08-05,5 August 2024,institutional,sell,5,Keppel,BN4,-28.783754
2024-08-05,5 August 2024,institutional,sell,6,CapitaLand Integrated Commercial Trust,C38U,-20.805462
2024-08-05,5 August 2024,institutional,sell,7,CapitaLand Investment,9CI,-11.249032
2024-08-05,5 August 2024,institutional,sell,8,Golden Agri-Resources,E5H,-9.5499535
2024-08-05,5 August 2024,institutional,sell,9,Seatrium,5E2,-9.381172
2024-08-05,5 August 2024,institutional,sell,10,CapitaLand Ascott Trust,HMN,-6.8911005
2024-08-05,5 August 2024,retail,buy,1,DBS,D05,395.842893
2024-08-05,5 August 2024,retail,buy,2,OCBC,O39,170.112334
2024-08-05,5 August 2024,retail,buy,3,UOB,U11,154.702525
2024-08-05,5 August 2024,retail,buy,4,SIA,C6L,69.715659
2024-08-05,5 August 2024,retail,buy,5,Keppel,BN4,41.809641
2024-08-05,5 August 2024,retail,buy,6,CapitaLand Investment,9CI,20.998587
2024-08-05,5 August 2024,retail,buy,7,Yangzijiang Shipbuilding,BS6,17.89445
2024-08-05,5 August 2024,retail,buy,8,Genting Singapore,G13,11.638472
2024-08-05,5 August 2024,retail,buy,9,Venture Corporation,V03,10.95428782
2024-08-05,5 August 2024,retail,buy,10,Seatrium,5E2,10.509008
2024-08-05,5 August 2024,retail,sell,1,Singtel,Z74,-53.043442
2024-08-05,5 August 2024,retail,sell,2,SGX,S68,-18.997693
2024-08-05,5 August 2024,retail,sell,3,Sembcorp Industries,U96,-11.543592
2024-08-05,5 August 2024,retail,sell,4,Keppel DC REIT,AJBU,-8.955887
2024-08-05,5 August 2024,retail,sell,5,Thai Beverage,Y92,-7.0839425
2024-08-05,5 August 2024,retail,sell,6,ComfortDelGro,C52,-5.668821
2024-08-05,5 August 2024,retail,sell,7,Sheng Siong Group,OV8,-5.591341
2024-08-05,5 August 2024,retail,sell,8,Hongkong Land,H78,-4.390940633100001
2024-08-05,5 August 2024,retail,sell,9,Jardine Matheson,J36,-4.228348410400001
2024-08-05,5 August 2024,retail,sell,10,Dyna-Mac,NO4,-4.131933
2024-08-12,12 August 2024,institutional,buy,1,DBS,D05,102.723083
2024-08-12,12 August 2024,institutional,buy,2,SGX,S68,68.70974
2024-08-12,12 August 2024,institutional,buy,3,Singtel,Z74,47.4976656
2024-08-12,12 August 2024,institutional,buy,4,Jardine Cycle & Carriage,C07,12.332863
2024-08-12,12 August 2024,institutional,buy,5,ST Engineering,S63,12.205971
2024-08-12,12 August 2024,institutional,buy,6,Keppel DC REIT,AJBU,7.063754
2024-08-12,12 August 2024,institutional,buy,7,Frasers Centrepoint Trust,J69U,6.971698
2024-08-12,12 August 2024,institutional,buy,8,CapitaLand Ascendas REIT,A17U,6.627158
2024-08-12,12 August 2024,institutional,buy,9,Sembcorp Industries,U96,5.293784
2024-08-12,12 August 2024,institutional,buy,10,Mapletree Industrial Trust,ME8U,4.945316
2024-08-12,12 August 2024,institutional,sell,1,SIA,C6L,-26.180801
2024-08-12,12 August 2024,institutional,sell,2,OCBC,O39,-21.101936
2024-08-12,12 August 2024,institutional,sell,3,Keppel,BN4,-16.888144
2024-08-12,12 August 2024,institutional,sell,4,City Developments,C09,-10.120364
2024-08-12,12 August 2024,institutional,sell,5,Thai Beverage,Y92,-9.3922555
2024-08-12,12 August 2024,institutional,sell,6,Wilmar International,F34,-6.107967
2024-08-12,12 August 2024,institutional,sell,7,AEM,AWX,-4.943269
2024-08-12,12 August 2024,institutional,sell,8,Hongkong Land,H78,-4.005529574100001
2024-08-12,12 August 2024,institutional,sell,9,Frasers Logistics & Commercial Trust,BUOU,-3.9558935
2024-08-12,12 August 2024,institutional,sell,10,Nanofilm Technologies International,MZH,-3.3222745
2024-08-12,12 August 2024,retail,buy,1,SIA,C6L,16.140479
2024-08-12,12 August 2024,retail,buy,2,Keppel,BN4,16.002501
2024-08-12,12 August 2024,retail,buy,3,City Developments,C09,14.288744
2024-08-12,12 August 2024,retail,buy,4,Genting Singapore,G13,11.0687045
2024-08-12,12 August 2024,retail,buy,5,Yangzijiang Shipbuilding,BS6,10.919449
2024-08-12,12 August 2024,retail,buy,6,Seatrium,5E2,8.322206
2024-08-12,12 August 2024,retail,buy,7,OCBC,O39,7.83284
2024-08-12,12 August 2024,retail,buy,8,Golden Agri-Resources,E5H,5.7921015
2024-08-12,12 August 2024,retail,buy,9,AEM,AWX,5.141406
2024-08-12,12 August 2024,retail,buy,10,Wilmar International,F34,4.125403
2024-08-12,12 August 2024,retail,sell,1,SGX,S68,-66.008471
2024-08-12,12 August 2024,retail,sell,2,DBS,D05,-37.12973
2024-08-12,12 August 2024,retail,sell,3,Singtel,Z74,-33.3290508
2024-08-12,12 August 2024,retail,sell,4,ST Engineering,S63,-20.378375
2024-08-12,12 August 2024,retail,sell,5,Jardine Cycle & Carriage,C07,-10.334534
2024-08-12,12 August 2024,retail,sell,6,Frasers Centrepoint Trust,J69U,-6.053576
2024-08-12,12 August 2024,retail,sell,7,Yangzijiang Financial,YF8,-5.2711635
2024-08-12,12 August 2024,retail,sell,8,Suntec REIT,T82U,-4.939224
2024-08-12,12 August 2024,retail,sell,9,Sheng Siong Group,OV8,-4.201965
2024-08-12,12 August 2024,retail,sell,10,iFast Corporation,AIY,-3.912552
2024-08-19,19 August 2024,institutional,buy,1,SGX,S68,38.997504
2024-08-19,19 August 2024,institutional,buy,2,SATS,S58,37.825021
2024-08-19,19 August 2024,institutional,buy,3,DBS,D05,25.583238
2024-08-19,19 August 2024,institutional,buy,4,Singtel,Z74,23.0856595
2024-08-19,19 August 2024,institutional,buy,5,Jardine Cycle & Carriage,C07,18.117214
2024-08-19,19 August 2024,institutional,buy,6,Seatrium,5E2,16.707585
2024-08-19,19 August 2024,institutional,buy,7,Mapletree Industrial Trust,ME8U,11.79176
2024-08-19,19 August 2024,institutional,buy,8,CapitaLand Ascendas REIT,A17U,11.772002
2024-08-19,19 August 2024,institutional,buy,9,Thai Beverage,Y92,9.0294415
2024-08-19,19 August 2024,institutional,buy,10,Frasers Centrepoint Trust,J69U,5.459
2024-08-19,19 August 2024,institutional,sell,1,Genting Singapore,G13,-33.349256
2024-08-19,19 August 2024,institutional,sell,2,CapitaLand Integrated Commercial Trust,C38U,-29.927061
2024-08-19,19 August 2024,institutional,sell,3,Jardine Matheson,J36,-14.2517808202
2024-08-19,19 August 2024,institutional,sell,4,Yangzijiang Shipbuilding,BS6,-9.068094
2024-08-19,19 August 2024,institutional,sell,5,Mapletree Logistics Trust,M44U,-7.029236
2024-08-19,19 August 2024,institutional,sell,6,Golden Agri-Resources,E5H,-5.5766285
2024-08-19,19 August 2024,institutional,sell,7,Sembcorp Industries,U96,-5.467487
2024-08-19,19 August 2024,institutional,sell,8,Wilmar International,F34,-4.812535
2024-08-19,19 August 2024,institutional,sell,9,OCBC,O39,-4.432276
2024-08-19,19 August 2024,institutional,sell,10,ComfortDelGro,C52,-4.362396
2024-08-19,19 August 2024,retail,buy,1,Genting Singapore,G13,11.636861
2024-08-19,19 August 2024,retail,buy,2,Yangzijiang Shipbuilding,BS6,11.484629
2024-08-19,19 August 2024,retail,buy,3,Golden Agri-Resources,E5H,5.804454
2024-08-19,19 August 2024,retail,buy,4,Venture Corporation,V03,3.211001
2024-08-19,19 August 2024,retail,buy,5,CapitaLand Integrated Commercial Trust,C38U,1.846523
2024-08-19,19 August 2024,retail,buy,6,Singapore Post,S08,1.7080795
2024-08-19,19 August 2024,retail,buy,7,Delfi,P34,1.482595
2024-08-19,19 August 2024,retail,buy,8,Olam Group,VC2,1.473236
2024-08-19,19 August 2024,retail,buy,9,Top Glove Corporation,BVA,1.3279855
2024-08-19,19 August 2024,retail,buy,10,Riverstone,AP4,1.1062915
2024-08-19,19 August 2024,retail,sell,1,SATS,S58,-58.720594
2024-08-19,19 August 2024,retail,sell,2,SGX,S68,-39.267108
2024-08-19,19 August 2024,retail,sell,3,DBS,D05,-37.893024
2024-08-19,19 August 2024,retail,sell,4,UOB,U11,-22.964415
2024-08-19,19 August 2024,retail,sell,5,Jardine Cycle & Carriage,C07,-20.304123
2024-08-19,19 August 2024,retail,sell,6,OCBC,O39,-19.115485
2024-08-19,19 August 2024,retail,sell,7,CapitaLand Ascendas REIT,A17U,-16.782301
2024-08-19,19 August 2024,retail,sell,8,Seatrium,5E2,-9.760922
2024-08-19,19 August 2024,retail,sell,9,SIA,C6L,-9.344539
2024-08-19,19 August 2024,retail,sell,10,Suntec REIT,T82U,-5.443771
2024-08-26,26 August 2024,institutional,buy,1,DBS,D05,91.13026
2024-08-26,26 August 2024,institutional,buy,2,UOB,U11,43.792351
2024-08-26,26 August 2024,institutional,buy,3,SGX,S68,27.306749
2024-08-26,26 August 2024,institutional,buy,4,Sembcorp Industries,U96,23.541045
2024-08-26,26 August 2024,institutional,buy,5,Singtel,Z74,21.01409410000001
2024-08-26,26 August 2024,institutional,buy,6,SATS,S58,16.111337
2024-08-26,26 August 2024,institutional,buy,7,OCBC,O39,15.625597
2024-08-26,26 August 2024,institutional,buy,8,Thai Beverage,Y92,13.6857235
2024-08-26,26 August 2024,institutional,buy,9,Jardine Cycle & Carriage,C07,13.036865
2024-08-26,26 August 2024,institutional,buy,10,Silverlake Axis,5CP,11.8277645
2024-08-26,26 August 2024,institutional,sell,1,Genting Singapore,G13,-16.9966225
2024-08-26,26 August 2024,institutional,sell,2,Jardine Matheson,J36,-11.3169520413
2024-08-26,26 August 2024,institutional,sell,3,Keppel Infrastructure Trust,A7RU,-7.7820415
2024-08-26,26 August 2024,institutional,sell,4,Wilmar International,F34,-5.597959
2024-08-26,26 August 2024,institutional,sell,5,UMS Holdings,558,-5.414034
2024-08-26,26 August 2024,institutional,sell,6,City Developments,C09,-5.011215
2024-08-26,26 August 2024,institutional,sell,7,Frencken Group,E28,-3.419834
2024-08-26,26 August 2024,institutional,sell,8,Hongkong Land,H78,-3.341208303799998
2024-08-26,26 August 2024,institutional,sell,9,Keppel REIT,K71U,-3.244679000000001
2024-08-26,26 August 2024,institutional,sell,10,Dyna-Mac,NO4,-3.1732735
2024-08-26,26 August 2024,retail,buy,1,Genting Singapore,G13,17.6807155
2024-08-26,26 August 2024,retail,buy,2,Keppel Infrastructure Trust,A7RU,8.6850135
2024-08-26,26 August 2024,retail,buy,3,Seatrium,5E2,7.587284
2024-08-26,26 August 2024,retail,buy,4,UMS Holdings,558,6.856739
2024-08-26,26 August 2024,retail,buy,5,Yangzijiang Shipbuilding,BS6,6.81046
2024-08-26,26 August 2024,retail,buy,6,Keppel,BN4,6.755842
2024-08-26,26 August 2024,retail,buy,7,Venture Corporation,V03,5.801427
2024-08-26,26 August 2024,retail,buy,8,Dyna-Mac,NO4,4.505518
2024-08-26,26 August 2024,retail,buy,9,Riverstone,AP4,3.373858
2024-08-26,26 August 2024,retail,buy,10,iFast Corporation,AIY,2.764475
2024-08-26,26 August 2024,retail,sell,1,DBS,D05,-58.815019
2024-08-26,26 August 2024,retail,sell,2,Singtel,Z74,-55.685838
2024-08-26,26 August 2024,retail,sell,3,UOB,U11,-31.436827
2024-08-26,26 August 2024,retail,sell,4,OCBC,O39,-27.606006
2024-08-26,26 August 2024,retail,sell,5,SGX,S68,-16.563875
2024-08-26,26 August 2024,retail,sell,6,Thai Beverage,Y92,-15.4176685
2024-08-26,26 August 2024,retail,sell,7,Sembcorp Industries,U96,-13.875731
2024-08-26,26 August 2024,retail,sell,8,Silverlake Axis,5CP,-11.940168
2024-08-26,26 August 2024,retail,sell,9,SATS,S58,-7.965602
2024-08-26,26 August 2024,retail,sell,10,Suntec REIT,T82U,-7.659303
2024-09-02,2 September 2024,institutional,buy,1,Singtel,Z74,69.30838390000002
2024-09-02,2 September 2024,institutional,buy,2,DBS,D05,46.991578
2024-09-02,2 September 2024,institutional,buy,3,UOB,U11,45.271809
2024-09-02,2 September 2024,institutional,buy,4,Seatrium,5E2,24.375594
2024-09-02,2 September 2024,institutional,buy,5,OCBC,O39,21.514408
2024-09-02,2 September 2024,institutional,buy,6,Genting Singapore,G13,14.009164
2024-09-02,2 September 2024,institutional,buy,7,Mapletree Pan Asia Commercial Trust,N2IU,11.36998
2024-09-02,2 September 2024,institutional,buy,8,CapitaLand Investment,9CI,10.834745
2024-09-02,2 September 2024,institutional,buy,9,SGX,S68,8.254214
2024-09-02,2 September 2024,institutional,buy,10,Suntec REIT,T82U,8.191972
2024-09-02,2 September 2024,institutional,sell,1,SATS,S58,-10.918013
2024-09-02,2 September 2024,institutional,sell,2,CapitaLand Integrated Commercial Trust,C38U,-8.685989
2024-09-02,2 September 2024,institutional,sell,3,UMS Holdings,558,-6.2983285
2024-09-02,2 September 2024,institutional,sell,4,Best World International,CGN,-5.669818000000001
2024-09-02,2 September 2024,institutional,sell,5,Frencken Group,E28,-5.349225
2024-09-02,2 September 2024,institutional,sell,6,AEM,AWX,-4.978165
2024-09-02,2 September 2024,institutional,sell,7,Venture Corporation,V03,-4.788442
2024-09-02,2 September 2024,institutional,sell,8,Yangzijiang Shipbuilding,BS6,-3.758805
2024-09-02,2 September 2024,institutional,sell,9,Golden Agri-Resources,E5H,-3.350314
2024-09-02,2 September 2024,institutional,sell,10,Keppel Infrastructure Trust,A7RU,-2.8847255
2024-09-02,2 September 2024,retail,buy,1,Keppel,BN4,12.70513
2024-09-02,2 September 2024,retail,buy,2,Yangzijiang Shipbuilding,BS6,12.598839
2024-09-02,2 September 2024,retail,buy,3,UMS Holdings,558,9.1895255
2024-09-02,2 September 2024,retail,buy,4,Venture Corporation,V03,8.746692
2024-09-02,2 September 2024,retail,buy,5,AEM,AWX,6.772183
2024-09-02,2 September 2024,retail,buy,6,Frencken Group,E28,6.609827
2024-09-02,2 September 2024,retail,buy,7,iFast Corporation,AIY,5.988396
2024-09-02,2 September 2024,retail,buy,8,Best World International,CGN,5.228423
2024-09-02,2 September 2024,retail,buy,9,Golden Agri-Resources,E5H,5.192203
2024-09-02,2 September 2024,retail,buy,10,ST Engineering,S63,5.017636
2024-09-02,2 September 2024,retail,sell,1,DBS,D05,-65.513559
2024-09-02,2 September 2024,retail,sell,2,Singtel,Z74,-34.6885393
2024-09-02,2 September 2024,retail,sell,3,UOB,U11,-26.818539
2024-09-02,2 September 2024,retail,sell,4,Seatrium,5E2,-20.282441
2024-09-02,2 September 2024,retail,sell,5,SGX,S68,-15.982502
2024-09-02,2 September 2024,retail,sell,6,OCBC,O39,-12.445789
2024-09-02,2 September 2024,retail,sell,7,CapitaLand Investment,9CI,-11.756805
2024-09-02,2 September 2024,retail,sell,8,Suntec REIT,T82U,-10.67038
2024-09-02,2 September 2024,retail,sell,9,Genting Singapore,G13,-10.4991745
2024-09-02,2 September 2024,retail,sell,10,Keppel DC REIT,AJBU,-6.155329
2024-09-09,9 September 2024,institutional,buy,1,DBS,D05,144.746936
2024-09-09,9 September 2024,institutional,buy,2,Singtel,Z74,143.1794728
2024-09-09,9 September 2024,institutional,buy,3,OCBC,O39,101.142708
2024-09-09,9 September 2024,institutional,buy,4,SGX,S68,40.101564
2024-09-09,9 September 2024,institutional,buy,5,UOB,U11,37.11442000000001
2024-09-09,9 September 2024,institutional,buy,6,Sembcorp Industries,U96,25.716279
2024-09-09,9 September 2024,institutional,buy,7,SIA,C6L,20.867458
2024-09-09,9 September 2024,institutional,buy,8,Seatrium,5E2,20.02171
2024-09-09,9 September 2024,institutional,buy,9,SATS,S58,17.115529
2024-09-09,9 September 2024,institutional,buy,10,Mapletree Pan Asia Commercial Trust,N2IU,16.150575
2024-09-09,9 September 2024,institutional,sell,1,Yangzijiang Shipbuilding,BS6,-30.254372
2024-09-09,9 September 2024,institutional,sell,2,Keppel,BN4,-10.104003
2024-09-09,9 September 2024,institutional,sell,3,Hongkong Land,H78,-8.291253915500002
2024-09-09,9 September 2024,institutional,sell,4,CapitaLand Ascendas REIT,A17U,-7.938363
2024-09-09,9 September 2024,institutional,sell,5,UMS,558,-6.8088855
2024-09-09,9 September 2024,institutional,sell,6,Wilmar International,F34,-6.731362
2024-09-09,9 September 2024,institutional,sell,7,Venture Corporation,V03,-6.431282
2024-09-09,9 September 2024,institutional,sell,8,Thai Beverage,Y92,-4.6547055
2024-09-09,9 September 2024,institutional,sell,9,CSE Global,544,-4.0319315
2024-09-09,9 September 2024,institutional,sell,10,City Developments,C09,-3.191893
2024-09-09,9 September 2024,retail,buy,1,Yangzijiang Shipbuilding,BS6,10.451191
2024-09-09,9 September 2024,retail,buy,2,CSE Global,544,7.0400385
2024-09-09,9 September 2024,retail,buy,3,Wilmar International,F34,6.551228
2024-09-09,9 September 2024,retail,buy,4,UMS,558,4.5823275
2024-09-09,9 September 2024,retail,buy,5,Venture Corporation,V03,4.431469
2024-09-09,9 September 2024,retail,buy,6,Mapletree Pan Asia Commercial Trust,N2IU,4.144854
2024-09-09,9 September 2024,retail,buy,7,CapitaLand Integrated Commercial Trust,C38U,2.67235
2024-09-09,9 September 2024,retail,buy,8,Frasers Centrepoint Trust,J69U,2.525877
2024-09-09,9 September 2024,retail,buy,9,Paragon REIT,SK6U,2.472111
2024-09-09,9 September 2024,retail,buy,10,Riverstone,AP4,2.2010225
2024-09-09,9 September 2024,retail,sell,1,DBS,D05,-255.202602
2024-09-09,9 September 2024,retail,sell,2,OCBC,O39,-159.882791
2024-09-09,9 September 2024,retail,sell,3,UOB,U11,-84.624449
2024-09-09,9 September 2024,retail,sell,4,Singtel,Z74,-81.9628191
